source,target,edge_type,edge_possibly_sensitive,source_stance,target_stance,account_id,account_type,Lang,stance,account_id_target,account_type_target,Lang_target,stance_target
4210536381,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2314467567,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2163966498,19976004,retweet,False,Unknown,Unknown,,,,,,,,
3489608838,25765905,retweet,False,Unknown,Unknown,,,,,,,,
467488647,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1209638186,117777690,retweet,False,Unknown,Unknown,,,,,,,,
547230118,201106605,retweet,False,Unknown,Unknown,,,,,,,,
36838551,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
2474748807,122441438,retweet,False,Unknown,Unknown,,,,,,,,
462977319,117524881,retweet,False,Unknown,Unknown,,,,,,,,
175547871,16676396,retweet,False,Unknown,Unknown,,,,,,,,
105641346,16676396,retweet,False,Unknown,Unknown,,,,,,,,
514086268,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
969709069,3308367485,retweet,False,Unknown,Unclear,,,,,3308367485.0,Business actors,en,Unclear
4054287136,161683336,retweet,False,Unknown,Unknown,,,,,,,,
87804322,117777690,retweet,False,Unknown,Unknown,,,,,,,,
903022483,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
57910490,117777690,retweet,False,Unknown,Unknown,,,,,,,,
101729324,7309052,retweet,False,Unknown,Unknown,,,,,,,,
545770771,31100329,retweet,False,Unknown,Unknown,,,,,,,,
73238146,242555999,retweet,False,Unknown,Unknown,,,,,,,,
2253544608,242555999,retweet,False,Unknown,Unknown,,,,,,,,
1465126418,122441438,retweet,False,Unknown,Unknown,,,,,,,,
1263282072,424484966,retweet,False,Unknown,Unclear,,,,,424484966.0,Journalistic actors,en,Unclear
118744527,35673667,retweet,False,Unknown,Unknown,,,,,,,,
2481794972,628475111,retweet,False,Unknown,Unknown,,,,,,,,
126100141,117777690,retweet,False,Unknown,Unknown,,,,,,,,
151670028,16676396,retweet,False,Unknown,Unknown,,,,,,,,
54672091,117777690,retweet,False,Unknown,Unknown,,,,,,,,
161988348,117777690,retweet,False,Unknown,Unknown,,,,,,,,
18114982,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
709780635,338985020,retweet,False,Unknown,Unclear,,,,,338985020.0,Journalistic actors,fr,Unclear
26504239,21150492,retweet,False,Unknown,Against,,,,,21150492.0,Private individuals,en,Against
179193482,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3020788637,18713552,retweet,False,Unknown,Unknown,,,,,,,,
97467754,123006717,retweet,False,Unknown,Unknown,,,,,,,,
3071830194,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
157192870,1198481,retweet,False,Unknown,Unknown,,,,,,,,
32501034,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
465928303,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
118744527,607729107,retweet,False,Unknown,Unknown,,,,,,,,
2151126729,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
21908610,242555999,retweet,False,Unknown,Unknown,,,,,,,,
243499561,380648579,retweet,False,Unknown,Unknown,,,,,,,,
115615754,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
102703156,16676396,retweet,False,Unknown,Unknown,,,,,,,,
24924400,250296999,retweet,False,Unknown,Unknown,,,,,,,,
815125662,47399805,retweet,False,Unknown,Unknown,,,,,,,,
57297909,80122680,retweet,False,Unknown,For,,,,,80122680.0,Private individuals,fr,For
118744527,596084784,retweet,False,Unknown,Unknown,,,,,,,,
192542404,1481054280,retweet,False,Unknown,Unknown,,,,,,,,
29429780,440413534,retweet,False,Unknown,Unknown,,,,,,,,
243499561,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2605700738,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2865859529,34294667,retweet,False,Unknown,Unknown,,,,,,,,
593026851,540721019,retweet,False,Unknown,Unknown,,,,,,,,
466679177,47399805,retweet,False,Unknown,Unknown,,,,,,,,
121796667,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
250169172,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
61862447,117777690,retweet,False,Unknown,Unknown,,,,,,,,
49800332,202313343,retweet,False,Unknown,For,,,,,202313343.0,Advocacy actors,en,For
156663700,122441438,retweet,False,Unknown,Unknown,,,,,,,,
503441895,299693451,retweet,False,Unknown,Unknown,,,,,,,,
310295474,383435496,retweet,False,Unknown,Unknown,,,,,,,,
231496816,18556155,retweet,False,Unknown,Unknown,,,,,,,,
318677850,142282697,retweet,False,For,Unknown,318677850.0,Advocacy actors,en,For,,,,
13910242,435704007,retweet,False,Unknown,Unknown,,,,,,,,
18065266,504803544,retweet,False,Unknown,Unknown,,,,,,,,
2539642920,47399805,retweet,False,Unknown,Unknown,,,,,,,,
4063825031,3584633117,retweet,False,Unknown,For,,,,,3584633117.0,Advocacy actors,en,For
310295474,440413534,retweet,False,Unknown,Unknown,,,,,,,,
136774631,440413534,retweet,False,Unknown,Unknown,,,,,,,,
2332813112,28690225,retweet,False,Unknown,Unknown,,,,,,,,
318677850,142282697,retweet,False,For,Unknown,318677850.0,Advocacy actors,en,For,,,,
1187031432,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
444157419,1198481,retweet,False,Unknown,Unknown,,,,,,,,
42561847,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
232696109,28690225,retweet,False,Unknown,Unknown,,,,,,,,
91899366,504803544,retweet,False,Unknown,Unknown,,,,,,,,
280581737,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
1362727627,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
384879840,1030141244,retweet,False,Unknown,Unknown,,,,,,,,
2518272396,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
499587379,506493498,retweet,False,Unknown,Unknown,,,,,,,,
16548855,21037614,retweet,False,Unknown,Unknown,,,,,,,,
16548855,242555999,retweet,False,Unknown,Unknown,,,,,,,,
16548855,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
16548855,610076827,retweet,False,Unknown,Unknown,,,,,,,,
16548855,202313343,retweet,False,Unknown,For,,,,,202313343.0,Advocacy actors,en,For
299339722,561612546,retweet,False,Unknown,Unknown,,,,,,,,
1389219462,22607317,retweet,False,Unknown,Unknown,,,,,,,,
195407152,44633656,retweet,False,Unknown,Unknown,,,,,,,,
49678509,301655015,retweet,False,Unclear,Unknown,49678509.0,Journalistic actors,fr,Unclear,,,,
57297909,380648579,retweet,False,Unknown,Unknown,,,,,,,,
968766931,18556155,retweet,False,Unknown,Unknown,,,,,,,,
867214392,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
371781632,1341462944,retweet,False,Unknown,Unknown,,,,,,,,
391053250,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
593523609,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
47293201,245845727,retweet,False,Unknown,Unknown,,,,,,,,
1545914252,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
1476703675,1198481,retweet,False,Unknown,Unknown,,,,,,,,
136785007,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3364674725,284647429,retweet,False,Unknown,Unknown,,,,,,,,
17469576,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2589304464,97473546,retweet,False,Unknown,Unknown,,,,,,,,
216032810,38498866,retweet,False,For,Unclear,216032810.0,Scientific actors,en,For,38498866.0,Scientific actors,en,Unclear
96350647,535787259,retweet,False,Unknown,Unknown,,,,,,,,
1594535784,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
57264243,38400130,retweet,False,Unknown,Unknown,,,,,,,,
580800202,28690225,retweet,False,Unknown,Unknown,,,,,,,,
3118943513,1276064869,retweet,False,Unknown,Unknown,,,,,,,,
132697113,122441438,retweet,False,Unknown,Unknown,,,,,,,,
346136115,435704007,retweet,False,Unknown,Unknown,,,,,,,,
1024713882,506493498,retweet,False,Unknown,Unknown,,,,,,,,
318577930,2382060517,retweet,False,Unknown,Unknown,,,,,,,,
565948336,28690225,retweet,False,Unknown,Unknown,,,,,,,,
1457106210,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
19900932,440413534,retweet,False,Unclear,Unknown,19900932.0,Private individuals,en,Unclear,,,,
151775263,299693451,retweet,False,Unknown,Unknown,,,,,,,,
132790267,299693451,retweet,False,Unknown,Unknown,,,,,,,,
239231456,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
13910242,435704007,retweet,False,Unknown,Unknown,,,,,,,,
310698229,73971750,retweet,False,Unknown,Unknown,,,,,,,,
108912964,1198481,retweet,False,Unknown,Unknown,,,,,,,,
348869759,1198481,retweet,False,Unknown,Unknown,,,,,,,,
295651193,201106605,retweet,False,Unknown,Unknown,,,,,,,,
1117815690,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1470564385,1095323851,retweet,False,Unknown,Unknown,,,,,,,,
1108577893,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2759649575,16676396,retweet,False,Unknown,Unknown,,,,,,,,
2361387547,386424543,retweet,False,Unknown,Unknown,,,,,,,,
217174433,16676396,retweet,False,Unknown,Unknown,,,,,,,,
2338211167,74508903,retweet,False,Unknown,Unclear,,,,,74508903.0,Private individuals,fr,Unclear
400599338,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
14436415,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
178373487,295651193,retweet,False,Unknown,Unknown,,,,,,,,
583543380,400334965,retweet,False,Unknown,Unclear,,,,,400334965.0,Journalistic actors,,Unclear
2669652008,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
80650196,16676396,retweet,False,Unknown,Unknown,,,,,,,,
4026423526,947530142,retweet,False,Unknown,Unknown,,,,,,,,
432064754,28690225,retweet,False,Unknown,Unknown,,,,,,,,
3220989962,28690225,retweet,False,Unknown,Unknown,,,,,,,,
485903690,43780887,retweet,False,Unknown,Unknown,,,,,,,,
2484814999,1543524871,retweet,False,Unknown,Unknown,,,,,,,,
519609146,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
708574953,43780887,retweet,False,Unknown,Unknown,,,,,,,,
1380284184,148517828,retweet,False,Unknown,Unknown,,,,,,,,
2447465246,435704007,retweet,False,Unknown,Unknown,,,,,,,,
2391883069,28690225,retweet,False,Unknown,Unknown,,,,,,,,
74660931,18026912,retweet,False,Unknown,Unknown,,,,,,,,
1228916112,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3320612268,25765905,retweet,False,Unknown,Unknown,,,,,,,,
3364837852,117777690,retweet,False,Unknown,Unknown,,,,,,,,
144328411,224495471,retweet,False,Unknown,Unknown,,,,,,,,
2725742934,2670408355,retweet,False,Unknown,Unknown,,,,,,,,
2900062862,25960714,retweet,False,Unknown,Unknown,,,,,,,,
493150762,458653390,retweet,False,Unknown,Unknown,,,,,,,,
160063743,2707158816,retweet,False,Unknown,Unknown,,,,,,,,
382900213,18713552,retweet,False,Unknown,Unknown,,,,,,,,
40828059,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
4145787994,1051292552,retweet,False,Unknown,Unknown,,,,,,,,
538438751,12392442,retweet,False,Unknown,Unknown,,,,,,,,
69312012,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
3343276078,117777690,retweet,False,Unknown,Unknown,,,,,,,,
32940416,50618984,retweet,False,Unknown,Unknown,,,,,,,,
333895387,28690225,retweet,False,Unknown,Unknown,,,,,,,,
2365497828,15088481,retweet,False,For,For,2365497828.0,Advocacy actors,es,For,15088481.0,Advocacy actors,en,For
292801277,308745844,retweet,False,Unknown,Unknown,,,,,,,,
282766099,224495471,retweet,False,Unknown,Unknown,,,,,,,,
2374469136,239976542,retweet,False,Unclear,Unknown,2374469136.0,Private individuals,fr,Unclear,,,,
593944030,477752418,retweet,False,Unknown,Unknown,,,,,,,,
132697113,1465126418,retweet,False,Unknown,Unknown,,,,,,,,
137556196,21221064,retweet,False,Unknown,Unknown,,,,,,,,
1093510501,25081451,retweet,False,Unknown,Unknown,,,,,,,,
1404087277,139328853,retweet,False,Unknown,Unknown,,,,,,,,
367429105,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
360678565,74508903,retweet,False,Unknown,Unclear,,,,,74508903.0,Private individuals,fr,Unclear
371352104,23112236,retweet,False,Unknown,Unknown,,,,,,,,
1437271111,16676396,retweet,False,Unknown,Unknown,,,,,,,,
11881092,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
224618385,117777690,retweet,False,Unknown,Unknown,,,,,,,,
127988193,152863165,retweet,False,Unknown,Unknown,,,,,,,,
815125662,3054061793,retweet,False,Unknown,Unknown,,,,,,,,
160589034,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
423960545,111192409,retweet,False,Unknown,Unknown,,,,,,,,
490251671,184385983,retweet,False,Unknown,Unknown,,,,,,,,
4071978567,1051292552,retweet,False,Unknown,Unknown,,,,,,,,
57297909,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
54833092,63951334,retweet,False,Unknown,Unknown,,,,,,,,
1380437820,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
141184440,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
587309163,16676396,retweet,False,Unknown,Unknown,,,,,,,,
2313341894,78586909,retweet,False,Unknown,Unknown,,,,,,,,
2809665837,34294667,retweet,False,Unknown,Unknown,,,,,,,,
61243475,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
196753919,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
707976788,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
330636420,435704007,retweet,False,Unknown,Unknown,,,,,,,,
226272245,22005625,retweet,False,Unknown,Unknown,,,,,,,,
928567394,18494161,retweet,False,Unknown,For,,,,,18494161.0,Business actors,en,For
255977575,440413534,retweet,False,Unknown,Unknown,,,,,,,,
511628984,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
599849374,80122680,retweet,False,Unknown,For,,,,,80122680.0,Private individuals,fr,For
4165846455,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
126006578,1030141244,retweet,False,Unknown,Unknown,,,,,,,,
596084784,477752418,retweet,False,Unknown,Unknown,,,,,,,,
255093478,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
389668833,117777690,retweet,False,Unknown,Unknown,,,,,,,,
67079867,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
4083044447,38342685,retweet,False,Unknown,Unknown,,,,,,,,
21096528,31100329,retweet,False,Unknown,Unknown,,,,,,,,
314926857,118221824,retweet,False,Unknown,Unknown,,,,,,,,
128172268,1454270894,retweet,False,Unknown,Unknown,,,,,,,,
494942676,117777690,retweet,False,Unknown,Unknown,,,,,,,,
86415799,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
3139497918,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
116306446,1198481,retweet,False,Unknown,Unknown,,,,,,,,
1680050581,28970958,retweet,False,Unknown,Unknown,,,,,,,,
3294744137,281475728,retweet,False,Unknown,Unknown,,,,,,,,
582953198,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
771215719,26883683,retweet,False,Unknown,Unknown,,,,,,,,
1421557908,2975377306,retweet,False,Unknown,Unknown,,,,,,,,
935937140,242555999,retweet,False,Unknown,Unknown,,,,,,,,
4204317497,4105032803,retweet,False,Unknown,Unknown,,,,,,,,
527430292,117777690,retweet,False,Unknown,Unknown,,,,,,,,
15990988,356955821,retweet,False,Unknown,Unknown,,,,,,,,
3089126030,109328493,retweet,False,Unknown,Unknown,,,,,,,,
16343574,78586909,retweet,False,Unknown,Unknown,,,,,,,,
70211907,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
2417258504,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
771215719,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
13033522,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1077353713,506493498,retweet,False,Unknown,Unknown,,,,,,,,
1241863130,584162442,retweet,False,Unknown,For,,,,,584162442.0,Political actors,en,For
1542114720,584162442,retweet,False,Unknown,For,,,,,584162442.0,Political actors,en,For
261872524,303292656,retweet,False,Unknown,Unknown,,,,,,,,
90933791,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
48074103,1252186177,retweet,False,Unknown,Unknown,,,,,,,,
3302303988,25765905,retweet,False,Unknown,Unknown,,,,,,,,
99142857,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
27377133,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2542020079,3054061793,retweet,False,Unknown,Unknown,,,,,,,,
350182183,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1723563360,610076827,retweet,False,Unknown,Unknown,,,,,,,,
3224970997,242555999,retweet,False,Unknown,Unknown,,,,,,,,
1723563360,16548855,retweet,False,Unknown,Unknown,,,,,,,,
50786611,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
416396329,1481054280,retweet,False,Unknown,Unknown,,,,,,,,
1723563360,132343367,retweet,False,Unknown,Unknown,,,,,,,,
40003717,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2698760664,48116802,retweet,False,Unknown,Unknown,,,,,,,,
15184321,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1332232916,117777690,retweet,False,Unknown,Unknown,,,,,,,,
146445088,584162442,retweet,False,Unclear,For,146445088.0,Unclear,,Unclear,584162442.0,Political actors,en,For
74508903,628475111,retweet,False,Unclear,Unknown,74508903.0,Private individuals,fr,Unclear,,,,
409414670,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1094299740,117777690,retweet,False,Unknown,Unknown,,,,,,,,
42299072,117777690,retweet,False,Unknown,Unknown,,,,,,,,
435704007,3062326737,retweet,False,Unknown,Unknown,,,,,,,,
182163783,18026912,retweet,False,Unknown,Unknown,,,,,,,,
2332813112,28690225,retweet,False,Unknown,Unknown,,,,,,,,
38260259,31100329,retweet,False,Unknown,Unknown,,,,,,,,
80040362,11178672,retweet,False,Unknown,Unknown,,,,,,,,
932988841,117777690,retweet,False,Unknown,Unknown,,,,,,,,
179482337,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
1443200286,299834333,retweet,False,Unknown,Unknown,,,,,,,,
208711400,1481054280,retweet,False,Unknown,Unknown,,,,,,,,
78704931,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1239121442,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
2590109837,295651193,retweet,False,Unknown,Unknown,,,,,,,,
2984614877,77002320,retweet,False,Unknown,Unknown,,,,,,,,
3397299374,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
1404087277,63951334,retweet,False,Unknown,Unknown,,,,,,,,
146445088,38146999,retweet,False,Unclear,For,146445088.0,Unclear,,Unclear,38146999.0,Political actors,en,For
164088555,25960714,retweet,False,Unknown,Unknown,,,,,,,,
1327871533,2975377306,retweet,False,Unknown,Unknown,,,,,,,,
556675074,408602836,retweet,False,Unknown,Unknown,,,,,,,,
80059140,23008743,retweet,False,Unknown,Unknown,,,,,,,,
397968014,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
488787330,584162442,retweet,False,Unknown,For,,,,,584162442.0,Political actors,en,For
51112072,11178672,retweet,False,Unknown,Unknown,,,,,,,,
28501481,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
55209876,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
327024618,18026912,retweet,False,Unknown,Unknown,,,,,,,,
1104661188,2892012597,retweet,False,Unknown,Unknown,,,,,,,,
110493911,972651,retweet,False,Unknown,Unknown,,,,,,,,
926829570,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
329586830,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1441163978,47399805,retweet,False,Unknown,Unknown,,,,,,,,
160063743,224495471,retweet,False,Unknown,Unknown,,,,,,,,
2237585322,202313343,retweet,False,Unknown,For,,,,,202313343.0,Advocacy actors,en,For
14235246,456230845,retweet,False,Unknown,Unknown,,,,,,,,
2817859552,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
23008423,18026912,retweet,False,Unknown,Unknown,,,,,,,,
2577509021,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1032769291,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
74008344,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1326860089,38342685,retweet,False,Unknown,Unknown,,,,,,,,
99130101,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
469193836,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
107618376,43792125,retweet,False,Unknown,Unknown,,,,,,,,
38080787,3238553917,retweet,False,Unknown,Unknown,,,,,,,,
3118129197,1433456161,retweet,False,Unknown,For,,,,,1433456161.0,Private individuals,en,For
599888121,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
273683993,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
247903672,435704007,retweet,False,Unknown,Unknown,,,,,,,,
2984614877,7309052,retweet,False,Unknown,Unknown,,,,,,,,
82471908,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
237428719,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
448936187,380648579,retweet,False,Unknown,Unknown,,,,,,,,
2978521719,33939579,retweet,False,Unknown,Unknown,,,,,,,,
753373812,584162442,retweet,False,Unknown,For,,,,,584162442.0,Political actors,en,For
103279642,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
508599987,506493498,retweet,False,Unknown,Unknown,,,,,,,,
2159463067,117777690,retweet,False,Unknown,Unknown,,,,,,,,
25734482,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1944865430,21221064,retweet,False,Unknown,Unknown,,,,,,,,
149089014,117777690,retweet,False,Unknown,Unknown,,,,,,,,
227028763,435704007,retweet,False,Unknown,Unknown,,,,,,,,
85140814,1198481,retweet,False,Unknown,Unknown,,,,,,,,
15265921,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2215525010,47399805,retweet,False,Unknown,Unknown,,,,,,,,
123014889,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
396038597,301911229,retweet,False,Unknown,Unknown,,,,,,,,
131920751,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
247903672,435704007,retweet,False,Unknown,Unknown,,,,,,,,
1062501644,18713552,retweet,False,Unknown,Unknown,,,,,,,,
935600504,1671813086,retweet,False,Unknown,For,,,,,1671813086.0,Journalistic actors,en,For
2561936749,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
89117370,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
56266265,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
55008372,972651,retweet,False,Unknown,Unknown,,,,,,,,
3304708670,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
3039012872,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
3880011437,256642611,retweet,False,Unknown,Unknown,,,,,,,,
2466014634,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
1277255472,25960714,retweet,False,Unknown,Unknown,,,,,,,,
339029998,117777690,retweet,False,Unknown,Unknown,,,,,,,,
58160823,25960714,retweet,False,Unknown,Unknown,,,,,,,,
64822598,380648579,retweet,False,Unknown,Unknown,,,,,,,,
2899807423,435704007,retweet,False,Unknown,Unknown,,,,,,,,
55008372,380648579,retweet,False,Unknown,Unknown,,,,,,,,
2822555291,1198481,retweet,False,Unknown,Unknown,,,,,,,,
49537340,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1126733124,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
59326056,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
614553,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
215732375,424484966,retweet,False,Unknown,Unclear,,,,,424484966.0,Journalistic actors,en,Unclear
28009853,408104228,retweet,False,Unknown,Unknown,,,,,,,,
27366826,435704007,retweet,False,Unknown,Unknown,,,,,,,,
4169928502,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
247903672,435704007,retweet,False,Unknown,Unknown,,,,,,,,
20773237,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
626728494,230279202,retweet,False,Unknown,Unknown,,,,,,,,
44241913,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1300282147,117777690,retweet,False,Unknown,Unknown,,,,,,,,
46370258,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
359137606,224495471,retweet,False,Unknown,Unknown,,,,,,,,
59389707,28690225,retweet,False,Unknown,Unknown,,,,,,,,
305460327,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2499920756,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1034774384,2975377306,retweet,False,Unknown,Unknown,,,,,,,,
112792825,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2512040634,440413534,retweet,False,Unknown,Unknown,,,,,,,,
707752470,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2822858979,18290719,retweet,False,Unknown,For,,,,,18290719.0,Business actors,en,For
52889278,15631238,retweet,False,Unknown,Unknown,,,,,,,,
1397048119,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
385846198,3187093064,retweet,False,Unknown,Unknown,,,,,,,,
4123584737,117777690,retweet,False,Unknown,Unknown,,,,,,,,
3424055230,117777690,retweet,False,Unknown,Unknown,,,,,,,,
365179880,44633656,retweet,False,Unknown,Unknown,,,,,,,,
968080993,2885452702,retweet,False,For,For,968080993.0,Advocacy actors,pt,For,2885452702.0,Journalistic actors,de,For
164769029,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2566824948,440413534,retweet,False,Unknown,Unknown,,,,,,,,
2486031031,23462134,retweet,False,Unknown,Unknown,,,,,,,,
3139497918,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
620995772,3054061793,retweet,False,Unknown,Unknown,,,,,,,,
633580141,380648579,retweet,False,Unknown,Unknown,,,,,,,,
573276806,295651193,retweet,False,Unknown,Unknown,,,,,,,,
254594948,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
266111435,117777690,retweet,False,Unknown,Unknown,,,,,,,,
837205453,28690225,retweet,False,Unknown,Unknown,,,,,,,,
1443200286,2316805206,retweet,False,Unknown,Unknown,,,,,,,,
39461440,25960714,retweet,False,Unknown,Unknown,,,,,,,,
255807625,78586909,retweet,False,Unknown,Unknown,,,,,,,,
3626215812,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
24616406,78586909,retweet,False,Unknown,Unknown,,,,,,,,
3503711,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1566019675,2975377306,retweet,False,Unknown,Unknown,,,,,,,,
161296606,34294667,retweet,False,Unknown,Unknown,,,,,,,,
16317733,624354688,retweet,False,Unknown,Unknown,,,,,,,,
2167416002,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
3956671218,16675569,retweet,False,Unknown,Unknown,,,,,,,,
56454082,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
